access_time,failed_logins,file_changes,data_exfiltrated,unusual_access_pattern,label
2024-10-23 18:33:03.561400,2,42,1.35,0,1
2025-01-12 19:16:03.561400,1,13,15.34,0,1
2024-08-08 16:27:03.561400,3,24,5.25,0,0
2024-12-08 10:13:03.561400,0,38,0.26,0,0
2024-10-25 09:40:03.561400,3,2,2.05,0,0
2025-01-01 17:11:03.561400,3,6,3.23,0,0
2025-01-27 21:24:03.561400,5,7,8.95,0,0
2024-08-22 22:46:03.561400,2,43,1.99,0,1
2024-11-27 11:41:03.561400,0,6,1.86,0,0
2024-11-26 05:02:03.561400,1,47,12.65,1,1
2025-01-26 04:19:03.561400,3,24,0.41,0,0
2024-11-19 12:10:03.561400,4,16,4.01,0,0
2024-12-19 09:02:03.561400,4,25,3.51,0,0
2024-10-15 11:51:03.561400,3,3,0.3,0,0
2025-01-12 01:16:03.561400,1,48,0.46,1,1
2024-12-09 12:02:03.561400,0,17,2.41,0,0
2024-08-29 21:16:03.561400,2,3,0.72,0,0
2025-01-19 16:54:03.561400,3,16,3.25,1,1
2024-09-24 03:16:03.561400,2,46,4.69,0,1
2024-08-07 05:39:03.561400,1,16,5.88,0,0
2024-08-12 03:38:03.561400,3,44,3.95,1,1
2024-08-16 23:55:03.561400,1,24,2.39,1,1
2024-08-29 07:02:03.561400,3,2,0.69,1,1
2024-09-13 00:03:03.561400,3,11,1.42,0,0
2024-09-30 10:39:03.561400,4,26,2.72,1,1
2024-08-11 21:34:03.561400,2,16,12.89,0,1
2025-01-11 17:10:03.561400,1,21,1.13,0,0
2024-12-04 17:34:03.561400,3,38,2.67,0,0
2024-12-19 12:37:03.561400,1,38,6.59,0,0
2024-11-22 17:48:03.561400,5,42,6.11,0,1
2025-01-16 08:37:03.561400,2,47,16.85,0,1
2024-10-16 23:09:03.561400,3,35,1.06,0,0
2024-11-03 07:43:03.561400,0,15,0.08,0,0
2024-12-27 16:26:03.561400,1,36,1.95,1,1
2025-01-15 20:04:03.561400,4,28,0.81,0,0
2024-10-16 17:15:03.561400,1,13,3.98,0,0
2024-09-11 11:13:03.561400,5,6,11.45,0,1
2024-08-08 11:26:03.561400,0,40,5.83,0,0
2024-11-16 19:07:03.561400,2,27,0.73,0,0
2024-12-07 23:26:03.561400,4,12,0.62,0,0
2025-01-14 21:27:03.561400,2,15,12.12,0,1
2024-12-08 21:10:03.561400,2,20,3.34,0,0
2024-08-24 23:57:03.561400,2,3,12.86,0,1
2024-08-11 20:12:03.561400,1,38,6.66,0,0
2024-11-09 12:33:03.561400,2,34,25.06,0,1
2025-01-04 04:48:03.561400,1,14,10.25,0,1
2025-01-03 06:22:03.561400,2,25,2.67,0,0
2025-01-24 03:55:03.561400,2,45,7.1,0,1
2025-01-04 21:49:03.561400,0,6,3.19,0,0
2024-10-20 06:32:03.561400,3,17,1.33,1,1
2024-09-22 06:41:03.561400,2,24,1.38,1,1
2025-01-30 15:52:03.561400,0,36,2.53,0,0
2024-08-06 02:13:03.561400,3,20,0.59,0,0
2024-09-27 07:40:03.561400,2,7,0.98,0,0
2024-08-09 01:40:03.561400,4,19,3.47,0,0
2025-01-16 09:54:03.561400,0,17,15.39,0,1
2024-09-22 01:56:03.561400,3,18,4.31,1,1
2024-12-26 13:06:03.561400,2,2,2.63,0,0
2025-01-05 17:20:03.561400,2,37,1.39,0,0
2024-10-04 12:07:03.561400,3,17,1.09,0,0
2024-12-12 04:43:03.561400,2,26,5.37,0,0
2024-10-29 14:11:03.561400,2,14,9.43,0,0
2024-11-12 18:40:03.561400,1,45,2.54,0,1
2024-08-26 17:42:03.561400,0,20,4.0,0,0
2024-12-28 02:14:03.561400,1,21,6.13,0,0
2025-01-26 05:24:03.561400,3,7,0.3,0,0
2024-11-11 02:03:03.561400,1,10,2.16,1,1
2024-10-30 03:47:03.561400,2,42,6.54,0,1
2025-01-11 07:54:03.561400,0,11,5.77,1,1
2024-10-25 23:19:03.561400,0,47,0.27,0,1
2024-10-08 14:53:03.561400,1,38,1.36,0,0
2024-09-10 04:46:03.561400,1,26,5.7,0,0
2024-12-08 00:03:03.561400,4,34,1.58,0,0
2024-10-31 01:06:03.561400,2,1,8.42,0,0
2024-12-08 09:37:03.561400,3,34,0.15,0,0
2024-08-20 04:42:03.561400,0,30,1.06,0,0
2024-09-12 01:34:03.561400,1,7,1.65,1,1
2025-01-09 17:02:03.561400,2,19,12.97,0,1
2024-12-12 19:38:03.561400,2,7,7.96,0,0
2024-08-25 23:49:03.561400,6,3,10.78,0,1
2025-01-17 14:48:03.561400,3,30,2.9,0,0
2024-09-22 06:38:03.561400,2,31,8.65,1,1
2024-11-01 04:58:03.561400,2,12,9.6,0,0
2024-12-10 06:43:03.561400,2,21,2.55,0,0
2024-10-09 14:50:03.561400,2,25,25.98,0,1
2024-11-14 02:55:03.561400,4,16,9.53,0,0
2024-12-20 17:04:03.561400,1,28,18.27,0,1
2025-01-06 21:29:03.561400,2,26,10.07,0,1
2024-10-22 08:37:03.561400,2,21,7.49,0,0
2024-12-29 02:52:03.561400,0,17,14.4,1,1
2024-11-17 00:25:03.561400,2,4,2.72,0,0
2025-01-26 01:36:03.561400,3,11,7.65,0,0
2024-08-06 13:36:03.561400,5,1,1.2,1,1
2024-12-07 07:44:03.561400,1,41,6.6,1,1
2024-10-23 02:17:03.561400,0,6,7.69,0,0
2025-01-02 23:39:03.561400,2,46,6.3,0,1
2024-10-04 00:40:03.561400,2,25,9.48,0,0
2024-12-10 23:38:03.561400,0,38,2.67,0,0
2024-12-19 14:09:03.561400,2,14,3.93,0,0
2024-12-13 23:32:03.561400,6,47,0.05,0,1
2024-12-12 11:36:03.561400,0,32,0.79,0,0
2024-11-25 18:10:03.561400,0,46,5.17,0,1
2024-12-21 20:35:03.561400,3,2,4.13,0,0
2024-12-29 12:55:03.561400,7,41,1.1,0,1
2024-12-01 01:31:03.561400,1,47,1.4,0,1
2024-12-23 21:32:03.561400,1,1,2.11,0,0
2024-09-24 12:08:03.561400,3,16,6.3,0,0
2025-01-15 11:00:03.561400,2,0,4.7,0,0
2024-10-09 01:21:03.561400,1,35,0.36,0,0
2025-01-13 20:06:03.561400,2,42,7.13,0,1
2024-08-16 06:24:03.561400,4,16,1.52,0,0
2025-01-20 01:18:03.561400,2,1,5.57,0,0
2024-10-01 12:18:03.561400,3,32,0.66,0,0
2025-01-06 05:11:03.561400,2,28,30.88,0,1
2024-10-03 15:17:03.561400,4,5,0.42,0,0
2024-09-24 17:32:03.561400,3,42,6.77,1,1
2024-09-30 21:55:03.561400,2,35,3.9,0,0
2024-12-28 18:31:03.561400,1,23,0.45,1,1
2024-08-24 01:36:03.561400,1,10,0.14,1,1
2024-10-15 07:26:03.561400,2,4,2.25,1,1
2024-10-21 14:51:03.561400,2,29,8.1,0,0
2024-08-22 11:10:03.561400,2,9,0.21,0,0
2024-10-06 12:57:03.561400,0,36,6.09,1,1
2024-08-26 19:42:03.561400,0,26,5.33,0,0
2024-08-10 05:13:03.561400,2,26,1.54,0,0
2024-08-08 13:54:03.561400,1,23,0.4,1,1
2024-12-09 13:47:03.561400,4,2,12.34,0,1
2024-11-04 06:27:03.561400,3,37,1.79,0,0
2025-01-04 14:37:03.561400,0,25,0.59,0,0
2024-10-13 01:20:03.561400,4,44,5.72,1,1
2024-09-25 08:25:03.561400,3,47,1.22,1,1
2024-10-24 05:57:03.561400,2,38,3.23,0,0
2024-09-19 17:02:03.561400,1,17,0.26,1,1
2025-01-08 07:58:03.561400,0,2,24.8,0,1
2024-08-16 04:21:03.561400,4,37,2.97,0,0
2024-11-03 06:43:03.561400,1,41,35.12,0,1
2025-01-29 18:46:03.561400,2,47,2.44,0,1
2024-12-05 12:52:03.561400,4,24,2.14,0,0
2024-11-08 21:22:03.561400,3,12,12.3,0,1
2024-08-08 02:02:03.561400,1,24,2.0,0,0
2025-01-22 12:04:03.561400,0,23,2.83,0,0
2024-08-18 09:01:03.561400,1,40,0.41,0,0
2024-12-05 02:20:03.561400,3,15,15.56,1,1
2024-12-12 17:53:03.561400,2,42,0.44,0,1
2024-10-22 23:53:03.561400,0,40,7.37,0,0
2024-10-20 20:53:03.561400,2,41,3.87,0,1
2024-11-05 19:00:03.561400,3,10,0.32,1,1
2024-11-12 20:17:03.561400,1,20,0.01,0,0
2024-12-10 10:19:03.561400,3,30,13.71,0,1
2024-08-24 20:20:03.561400,1,14,6.78,0,0
2024-11-10 04:19:03.561400,4,44,5.8,0,1
2024-08-16 05:29:03.561400,4,48,2.89,0,1
2024-10-22 05:14:03.561400,0,35,1.36,0,0
2025-01-26 23:29:03.561400,0,42,5.7,0,1
2024-12-14 21:15:03.561400,3,0,4.69,1,1
2024-12-24 15:03:03.561400,1,27,6.48,0,0
2025-01-01 13:04:03.561400,1,32,2.28,0,0
2025-01-25 01:34:03.561400,3,2,21.68,0,1
2024-09-20 03:00:03.561400,2,14,0.35,0,0
2024-09-21 09:27:03.561400,0,32,0.42,0,0
2024-11-12 16:41:03.561400,4,31,12.44,1,1
2024-12-24 00:26:03.561400,1,22,5.22,0,0
2025-01-01 06:21:03.561400,3,25,1.98,0,0
2024-10-08 08:33:03.561400,2,47,7.18,0,1
2024-12-16 02:26:03.561400,2,16,3.01,0,0
2024-08-11 00:00:03.561400,1,8,0.11,0,0
2024-12-11 04:57:03.561400,1,4,5.26,0,0
2024-12-04 01:55:03.561400,2,28,1.39,1,1
2024-09-28 04:37:03.561400,1,5,0.61,0,0
2024-09-09 01:38:03.561400,1,46,1.28,0,1
2025-01-09 02:58:03.561400,0,40,3.23,0,0
2024-09-28 03:46:03.561400,1,34,0.26,0,0
2024-12-15 10:00:03.561400,3,20,10.73,0,1
2024-11-23 16:41:03.561400,3,44,4.1,0,1
2025-01-08 17:52:03.561400,2,44,1.73,0,1
2024-09-03 22:44:03.561400,0,22,5.81,1,1
2025-01-17 23:58:03.561400,2,34,8.15,0,0
2025-01-26 17:02:03.561400,4,45,4.76,0,1
2024-11-27 22:44:03.561400,3,1,1.13,0,0
2024-10-27 14:17:03.561400,0,41,0.58,0,1
2024-10-09 06:03:03.561400,1,8,9.83,0,0
2025-01-06 04:24:03.561400,3,12,1.34,0,0
2024-12-17 01:09:03.561400,2,42,0.1,1,1
2024-09-12 17:38:03.561400,1,33,5.15,0,0
2024-09-14 11:46:03.561400,3,15,0.83,0,0
2025-01-13 19:53:03.561400,2,4,23.54,0,1
2024-08-22 22:51:03.561400,1,0,10.19,0,1
2024-10-15 19:10:03.561400,2,39,4.69,0,0
2024-08-20 10:54:03.561400,1,21,8.97,0,0
2024-12-28 18:02:03.561400,2,47,3.18,0,1
2024-10-11 14:01:03.561400,0,45,7.77,0,1
2024-10-11 01:44:03.561400,3,25,5.2,0,0
2024-09-20 22:30:03.561400,3,33,0.15,0,0
2024-10-31 00:56:03.561400,1,49,14.86,0,1
2024-12-01 08:35:03.561400,2,20,9.86,0,0
2024-12-18 21:34:03.561400,2,6,15.33,1,1
2024-08-20 14:54:03.561400,0,24,6.57,1,1
2024-10-19 23:51:03.561400,4,11,2.66,0,0
2024-10-13 10:38:03.561400,1,30,1.16,1,1
2024-08-11 06:28:03.561400,4,46,0.99,0,1
2024-12-15 05:57:03.561400,3,26,0.78,0,0
2024-09-02 14:20:03.561400,4,21,1.25,0,0
2024-08-11 01:45:03.561400,1,33,4.0,0,0
2024-08-15 19:29:03.561400,1,16,5.76,0,0
2024-11-06 16:08:03.561400,2,10,1.88,0,0
2024-08-23 15:48:03.561400,0,28,3.98,0,0
2024-09-09 13:16:03.561400,1,33,2.09,0,0
2024-12-13 12:36:03.561400,4,36,5.96,0,0
2024-10-15 19:07:03.561400,1,48,22.32,0,1
2024-11-24 23:34:03.561400,1,47,5.84,0,1
2024-10-09 05:09:03.561400,5,25,0.3,0,0
2024-09-07 13:20:03.561400,3,44,3.24,0,1
2024-10-06 15:32:03.561400,4,44,7.36,1,1
2025-01-03 17:40:03.561400,4,44,3.91,1,1
2024-12-15 18:07:03.561400,2,31,15.09,0,1
2024-12-19 13:44:03.561400,2,36,0.28,0,0
2024-11-16 00:28:03.561400,2,4,1.72,0,0
2024-12-14 15:12:03.561400,2,19,1.25,0,0
2024-12-23 17:26:03.561400,3,6,7.3,0,0
2024-08-12 17:43:03.561400,1,42,3.71,0,1
2024-11-27 21:52:03.561400,4,22,0.74,0,0
2024-10-07 02:45:03.561400,2,0,1.68,0,0
2024-08-07 05:25:03.561400,3,38,3.7,0,0
2024-12-22 11:45:03.561400,2,2,27.77,0,1
2024-10-13 14:47:03.561400,2,44,2.27,0,1
2024-10-08 10:55:03.561400,1,2,0.85,0,0
2025-01-26 02:17:03.561400,1,5,3.44,0,0
2024-10-15 10:56:03.561400,1,30,1.86,0,0
2025-01-16 07:03:03.561400,4,26,4.17,0,0
2025-01-10 10:13:03.561400,1,28,3.14,0,0
2024-08-31 01:09:03.561400,2,14,5.85,0,0
2025-01-20 02:20:03.561400,1,35,12.28,0,1
2024-09-21 16:14:03.561400,2,4,1.12,0,0
2024-10-01 01:51:03.561400,3,2,8.61,0,0
2025-01-04 17:20:03.561400,2,24,14.91,0,1
2024-11-17 21:21:03.561400,2,31,2.34,0,0
2024-10-19 02:25:03.561400,0,20,0.6,1,1
2025-01-02 05:04:03.561400,0,47,8.63,0,1
2024-08-31 04:19:03.561400,0,16,6.04,0,0
2024-08-06 18:58:03.561400,3,8,1.2,1,1
2024-11-11 21:58:03.561400,3,25,2.95,0,0
2024-10-11 04:17:03.561400,2,21,4.31,0,0
2024-10-07 19:03:03.561400,0,40,0.93,1,1
2024-10-29 07:18:03.561400,3,45,6.27,0,1
2024-10-13 03:51:03.561400,1,22,5.85,0,0
2024-08-23 10:35:03.561400,1,10,10.91,0,1
2024-10-08 00:53:03.561400,2,9,4.19,0,0
2024-10-08 22:22:03.561400,3,22,4.27,0,0
2024-08-22 01:16:03.561400,2,4,4.83,0,0
2024-10-05 00:33:03.561400,2,25,1.6,0,0
2024-10-23 00:30:03.561400,3,3,7.11,0,0
2024-11-14 02:22:03.561400,6,42,5.43,0,1
2024-09-25 18:38:03.561400,2,26,9.14,0,0
2024-12-26 19:14:03.561400,0,37,7.32,0,0
2024-09-19 05:58:03.561400,3,33,5.09,0,0
2024-09-13 08:23:03.561400,0,2,0.88,0,0
2025-01-16 20:29:03.561400,1,49,12.58,0,1
2024-08-18 14:03:03.561400,0,31,2.29,0,0
2024-08-06 17:12:03.561400,5,25,16.66,0,1
2024-09-30 21:50:03.561400,0,17,2.57,0,0
2024-10-05 15:53:03.561400,7,6,0.79,0,1
2024-08-31 04:38:03.561400,2,44,10.81,0,1
2024-11-21 14:09:03.561400,4,12,7.93,0,0
2024-08-12 07:43:03.561400,4,5,7.72,1,1
2024-11-03 18:09:03.561400,1,34,0.47,1,1
2024-08-09 16:28:03.561400,2,30,10.57,0,1
2024-10-16 23:36:03.561400,1,41,4.54,0,1
2024-11-26 17:33:03.561400,2,36,3.18,0,0
2024-09-15 14:17:03.561400,0,42,12.22,0,1
2025-01-04 08:01:03.561400,3,3,5.48,0,0
2025-01-06 23:57:03.561400,2,41,0.71,0,1
2025-01-28 06:32:03.561400,2,3,3.67,1,1
2024-09-04 07:10:03.561400,3,44,5.06,1,1
2024-08-31 08:41:03.561400,0,7,11.44,0,1
2024-08-17 13:33:03.561400,2,37,1.64,0,0
2024-11-28 06:52:03.561400,0,10,7.91,0,0
2024-09-06 07:00:03.561400,0,1,8.04,0,0
2025-01-24 01:11:03.561400,4,17,0.69,1,1
2024-10-22 20:37:03.561400,1,17,0.09,0,0
2024-10-01 02:47:03.561400,2,21,4.35,0,0
2024-10-03 04:04:03.561400,0,11,7.79,0,0
2024-08-16 22:00:03.561400,0,16,4.04,0,0
2024-08-30 17:26:03.561400,4,16,8.39,0,0
2024-09-22 12:05:03.561400,0,35,4.87,0,0
2024-12-18 23:07:03.561400,2,28,5.3,0,0
2024-11-27 17:08:03.561400,1,48,0.14,0,1
2024-12-14 11:08:03.561400,2,15,0.46,1,1
2025-01-04 02:03:03.561400,2,40,6.46,0,0
2024-11-08 13:54:03.561400,2,10,7.2,0,0
2024-11-26 00:36:03.561400,2,43,3.91,0,1
2024-09-16 03:21:03.561400,2,42,4.46,0,1
2024-09-04 13:36:03.561400,1,44,4.76,0,1
2024-11-28 14:45:03.561400,1,21,0.55,0,0
2024-11-17 11:07:03.561400,1,29,5.51,1,1
2024-09-22 21:05:03.561400,5,7,3.25,0,0
2024-12-03 12:43:03.561400,3,45,4.61,0,1
2024-10-21 19:41:03.561400,2,17,4.14,0,0
2024-09-20 23:35:03.561400,1,45,7.2,0,1
2024-11-18 07:09:03.561400,3,15,1.92,1,1
2024-12-11 17:06:03.561400,0,46,2.34,0,1
2024-10-21 03:33:03.561400,2,19,2.48,0,0
2024-10-20 03:33:03.561400,1,38,7.19,0,0
2024-08-14 10:42:03.561400,3,7,2.82,0,0
2024-12-02 07:52:03.561400,1,29,0.97,0,0
2024-12-06 01:56:03.561400,0,37,20.38,0,1
2024-11-03 23:25:03.561400,2,28,3.4,0,0
2024-12-08 13:14:03.561400,3,12,0.58,0,0
2024-10-26 05:05:03.561400,1,16,5.55,0,0
2024-09-19 10:39:03.561400,2,39,6.72,0,0
2024-09-01 04:39:03.561400,1,42,3.47,0,1
2024-12-06 07:17:03.561400,3,16,5.2,1,1
2024-09-28 15:04:03.561400,2,8,0.95,1,1
2024-11-15 02:56:03.561400,1,1,2.29,0,0
2024-12-17 20:49:03.561400,4,41,0.88,0,1
2024-12-24 02:53:03.561400,0,23,2.45,0,0
2024-11-20 11:03:03.561400,7,20,4.14,1,1
2024-11-29 02:56:03.561400,2,45,2.92,0,1
2024-12-22 00:13:03.561400,4,1,4.5,1,1
2024-11-27 23:07:03.561400,3,4,3.48,0,0
2024-09-14 12:48:03.561400,3,16,1.91,1,1
2024-12-30 20:34:03.561400,6,23,0.77,1,1
2024-09-09 12:19:03.561400,1,7,1.46,0,0
2024-12-18 12:52:03.561400,0,29,1.12,0,0
2024-11-25 21:44:03.561400,3,49,6.15,0,1
2024-09-11 00:23:03.561400,1,21,8.57,0,0
2024-12-15 18:38:03.561400,0,23,6.37,0,0
2024-08-08 06:11:03.561400,0,25,5.16,1,1
2024-11-09 06:12:03.561400,1,7,1.84,1,1
2024-10-03 19:05:03.561400,3,11,6.21,0,0
2024-10-30 23:05:03.561400,5,13,4.65,0,0
2025-01-27 03:51:03.561400,1,29,0.24,0,0
2024-10-14 20:00:03.561400,4,34,11.91,0,1
2025-01-04 08:29:03.561400,3,30,0.42,0,0
2025-01-09 23:20:03.561400,2,27,3.49,1,1
2024-11-11 04:47:03.561400,2,45,3.6,1,1
2024-10-04 05:13:03.561400,1,26,9.07,1,1
2025-01-16 01:12:03.561400,3,35,12.21,0,1
2024-10-25 14:49:03.561400,3,0,14.04,0,1
2024-09-15 12:11:03.561400,6,40,4.22,0,1
2024-12-19 19:00:03.561400,2,13,5.68,0,0
2024-08-23 07:57:03.561400,2,9,0.46,1,1
2024-08-05 04:27:03.561400,2,49,3.35,0,1
2024-10-01 20:01:03.561400,2,41,11.41,0,1
2024-10-05 19:05:03.561400,3,6,3.04,0,0
2024-11-18 10:22:03.561400,3,39,0.36,0,0
2024-08-19 12:14:03.561400,2,13,1.12,0,0
2024-08-12 04:59:03.561400,3,35,2.81,0,0
2024-10-04 21:06:03.561400,2,26,1.36,0,0
2024-10-31 01:39:03.561400,1,10,2.49,0,0
2024-10-14 23:58:03.561400,1,41,2.02,0,1
2024-08-10 22:33:03.561400,2,48,1.92,1,1
2024-11-19 22:31:03.561400,1,36,0.48,0,0
2024-08-30 21:47:03.561400,3,41,10.72,0,1
2024-09-25 03:45:03.561400,3,9,5.9,1,1
2024-10-14 17:19:03.561400,1,6,4.88,0,0
2024-10-05 21:35:03.561400,4,16,4.66,1,1
2024-08-09 04:06:03.561400,4,11,2.53,0,0
2024-10-15 01:55:03.561400,2,36,8.67,0,0
2024-12-23 15:44:03.561400,2,36,13.3,1,1
2024-12-06 21:33:03.561400,5,35,0.03,1,1
2024-11-19 21:02:03.561400,2,6,0.41,1,1
2024-12-31 00:30:03.561400,5,23,5.62,0,0
2025-01-12 12:00:03.561400,3,33,1.35,0,0
2024-12-23 21:09:03.561400,3,0,12.14,0,1
2024-12-26 23:29:03.561400,1,28,5.5,0,0
2024-12-04 04:58:03.561400,3,25,2.3,0,0
2024-08-05 12:27:03.561400,0,9,2.68,1,1
2024-08-19 12:02:03.561400,3,0,5.87,0,0
2024-12-05 22:09:03.561400,1,44,0.76,1,1
2024-12-08 10:20:03.561400,0,16,10.75,1,1
2024-08-31 14:06:03.561400,1,40,0.02,0,0
2024-12-17 02:53:03.561400,5,35,19.3,0,1
2024-10-08 02:30:03.561400,0,8,0.92,0,0
2025-01-04 04:15:03.561400,3,38,6.78,0,0
2024-08-17 16:30:03.561400,1,22,0.2,0,0
2025-01-28 15:34:03.561400,2,28,2.82,0,0
2024-12-31 10:17:03.561400,3,1,4.98,0,0
2024-10-04 14:57:03.561400,4,17,0.36,0,0
2025-01-30 01:13:03.561400,0,27,2.93,0,0
2024-09-11 10:18:03.561400,1,46,1.81,0,1
2024-08-23 04:07:03.561400,4,41,3.45,1,1
2024-08-24 02:20:03.561400,1,48,3.51,1,1
2024-08-14 00:52:03.561400,4,6,7.69,1,1
2024-12-02 21:05:03.561400,5,10,0.66,0,0
2024-11-21 19:49:03.561400,1,6,0.43,0,0
2024-12-31 07:22:03.561400,2,42,2.57,0,1
2025-01-16 18:32:03.561400,3,23,10.92,0,1
2025-01-06 05:09:03.561400,1,14,9.66,0,0
2024-12-13 15:31:03.561400,3,30,4.1,0,0
2024-12-01 10:19:03.561400,2,18,10.98,0,1
2024-11-29 05:17:03.561400,3,9,8.18,0,0
2024-11-04 09:21:03.561400,1,47,1.63,1,1
2024-10-06 19:52:03.561400,0,7,0.93,0,0
2025-01-29 01:44:03.561400,3,0,1.79,0,0
2024-11-28 09:46:03.561400,0,1,1.29,1,1
2025-01-04 12:16:03.561400,1,28,4.87,1,1
2024-08-18 05:55:03.561400,0,41,4.4,1,1
2024-11-27 11:35:03.561400,2,9,4.56,0,0
2024-12-23 13:21:03.561400,1,41,1.05,0,1
2025-01-24 03:28:03.561400,1,8,7.85,0,0
2025-01-14 10:02:03.561400,1,49,2.84,0,1
2024-08-23 01:15:03.561400,0,30,3.2,1,1
2024-10-25 23:59:03.561400,1,31,28.98,0,1
2024-08-22 00:14:03.561400,0,1,1.66,0,0
2024-12-11 18:06:03.561400,2,23,2.51,0,0
2025-01-07 13:11:03.561400,3,36,5.64,0,0
2025-01-07 22:03:03.561400,2,42,10.62,1,1
2024-08-15 04:50:03.561400,3,5,0.68,0,0
2024-09-04 08:07:03.561400,2,7,6.64,0,0
2024-10-03 07:13:03.561400,1,39,12.52,0,1
2024-08-07 17:53:03.561400,3,24,2.75,0,0
2025-01-02 17:26:03.561400,0,41,1.69,0,1
2024-11-10 00:32:03.561400,0,42,5.66,0,1
2024-08-07 00:34:03.561400,1,24,1.41,0,0
2024-10-29 12:46:03.561400,4,45,2.42,0,1
2024-08-25 12:40:03.561400,4,10,11.36,1,1
2024-12-12 04:48:03.561400,0,34,4.46,1,1
2024-12-13 14:36:03.561400,7,0,0.5,0,1
2024-11-12 13:53:03.561400,3,22,2.0,0,0
2024-11-21 03:47:03.561400,3,2,4.93,0,0
2024-12-02 21:01:03.561400,4,40,3.28,0,0
2024-09-03 06:03:03.561400,2,0,5.4,0,0
2024-09-09 17:09:03.561400,3,43,7.17,0,1
2024-08-31 17:43:03.561400,1,11,3.28,1,1
2025-01-17 19:29:03.561400,3,37,21.7,0,1
2024-09-29 03:44:03.561400,1,39,12.31,0,1
2024-09-16 05:54:03.561400,1,30,0.31,0,0
2024-09-19 07:25:03.561400,2,28,1.55,0,0
2025-01-11 13:55:03.561400,2,34,1.79,0,0
2025-01-11 19:12:03.561400,2,27,1.02,0,0
2024-08-23 21:41:03.561400,2,20,1.87,0,0
2024-08-21 02:05:03.561400,3,10,2.77,0,0
2024-08-27 18:36:03.561400,3,25,0.26,1,1
2024-12-31 00:05:03.561400,4,10,0.68,1,1
2024-10-15 04:58:03.561400,3,4,0.51,1,1
2025-01-20 01:29:03.561400,2,6,0.24,0,0
2024-10-23 04:26:03.561400,1,30,3.28,0,0
2024-12-20 10:38:03.561400,2,38,2.03,0,0
2024-08-29 17:20:03.561400,4,41,13.7,1,1
2025-01-19 17:53:03.561400,1,7,0.54,0,0
2024-11-02 12:20:03.561400,2,26,13.02,0,1
2024-11-19 05:37:03.561400,1,20,0.45,1,1
2024-08-28 11:45:03.561400,1,29,4.83,0,0
2025-01-14 03:31:03.561400,2,13,1.42,1,1
2024-11-01 10:33:03.561400,1,0,8.77,1,1
2024-08-18 17:24:03.561400,4,44,0.32,1,1
2025-01-07 02:02:03.561400,1,23,15.24,0,1
2024-10-08 07:21:03.561400,2,5,0.24,0,0
2024-12-16 06:39:03.561400,1,5,1.38,0,0
2024-12-26 14:56:03.561400,4,4,3.12,0,0
2024-08-19 12:57:03.561400,3,34,7.05,0,0
2024-10-06 21:27:03.561400,1,43,15.09,0,1
2024-11-24 13:11:03.561400,2,14,2.79,0,0
2024-08-14 01:28:03.561400,0,34,7.08,0,0
2025-01-18 20:45:03.561400,3,47,6.49,0,1
2024-10-22 15:50:03.561400,3,49,4.23,1,1
2024-09-23 06:11:03.561400,2,40,5.87,1,1
2024-08-16 16:45:03.561400,4,7,0.19,0,0
2024-09-09 22:13:03.561400,2,42,2.91,0,1
2024-08-31 02:58:03.561400,3,34,7.71,0,0
2024-09-10 00:03:03.561400,1,4,3.21,0,0
2024-12-10 02:13:03.561400,1,30,10.34,0,1
2025-01-17 09:29:03.561400,4,41,8.97,0,1
2024-10-19 22:18:03.561400,3,30,9.96,1,1
2024-10-17 07:22:03.561400,1,36,0.7,0,0
2024-12-21 07:03:03.561400,2,7,1.4,0,0
2024-11-16 17:24:03.561400,1,5,0.15,1,1
2024-12-02 05:47:03.561400,1,22,20.31,1,1
2024-11-20 11:41:03.561400,1,15,1.35,0,0
2024-11-08 09:51:03.561400,0,43,2.29,0,1
2024-09-28 05:04:03.561400,3,48,1.61,0,1
2024-10-12 15:42:03.561400,1,7,0.2,0,0
2024-11-11 02:12:03.561400,3,3,1.51,1,1
2024-08-12 02:28:03.561400,2,31,0.52,0,0
2024-08-19 08:12:03.561400,1,48,2.51,0,1
2025-01-05 07:06:03.561400,5,2,17.03,0,1
2024-10-30 21:04:03.561400,0,49,5.99,0,1
2024-08-21 02:04:03.561400,6,15,6.14,0,1
2024-09-19 10:08:03.561400,2,33,3.02,0,0
2024-10-26 04:41:03.561400,2,12,8.34,0,0
2024-11-24 02:20:03.561400,0,32,11.95,1,1
2024-08-10 22:22:03.561400,3,21,16.29,0,1
2024-09-05 16:32:03.561400,0,30,0.52,0,0
2025-01-26 20:24:03.561400,1,23,10.59,0,1
2024-09-16 04:14:03.561400,0,2,1.27,1,1
2024-10-14 07:08:03.561400,2,32,2.53,1,1
2024-10-02 05:50:03.561400,0,29,2.12,1,1
2024-10-16 21:52:03.561400,2,25,5.62,0,0
2024-11-25 15:18:03.561400,2,33,4.56,0,0
2024-08-27 13:52:03.561400,2,21,0.58,0,0
2024-11-22 11:12:03.561400,2,29,7.64,0,0
2025-01-14 04:25:03.561400,5,34,2.9,0,0
2024-10-31 15:41:03.561400,1,24,0.01,0,0
2024-08-07 19:20:03.561400,3,27,2.68,0,0
2024-08-18 10:44:03.561400,1,32,3.63,0,0
2025-01-14 22:23:03.561400,1,22,0.36,0,0
2024-12-06 12:42:03.561400,1,25,0.82,0,0
2024-10-28 00:35:03.561400,1,8,25.24,0,1
